"","ID","size_class","Species","Season","Year","Slough","Site","Habitat","Length","Wet_Weight","Sex","Amphipoda","Araneae","Argulus","Belo/Naucor","Centrarchid","Chironomid","Cladocera","Coleoptera","Collembola","Copepoda","Cyprinodontid","Detritus","Diptera","Empty","Ephemeroptera","Green Algae","Hemiptera","Hydrachnidia","Hymenoptera","Misc","Misc Fish","Misc Invert","Mollusca","Odonata","Oligochaeta","Ostracoda","Palaemonetes","Periphyton","Procambarus","Trichoptera","Vasc Plant"
"815","HP07","H.lit1","HOPLIT","Dry",2019,"SRS","8A","Marsh",124.51,74.21,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","HP08","H.lit1","HOPLIT","Wet",2018,"SRS","8B","Marsh",122,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817","HP09","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",114.05,49.478,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818","HP10","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",102.15,38.319,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"819","HP11","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",121.11,78.667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820","HP12","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",121.74,71.13,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"821","HP13","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",142.03,97.705,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822","HP14","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",131.5,79.377,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823","HP15","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",180,166.702,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"824","HP16","H.lit1","HOPLIT","Dry",2019,"SRS","AHCFPB","Pond",147.68,117.201,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","HP17","H.lit1","HOPLIT","Dry",2019,"SRS","AHWG16","Pond",106.94,43.549,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826","JF100","J.flo2","JORFLO","Dry",2019,"SRS","AHCFPB","Pond",23.94,0.487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"827","JF101","J.flo2","JORFLO","Dry",2019,"SRS","8A","Marsh",30.03,1.389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"828","JF25","J.flo2","JORFLO","Wet",2018,"SRS","AH13","Marsh",28.25,0.741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"829","JF26","J.flo1","JORFLO","Wet",2018,"SRS","AH13","Marsh",16.52,0.145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"830","JF27","J.flo1","JORFLO","Wet",2018,"SRS","AH13","Marsh",15.79,0.124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"831","JF28","J.flo1","JORFLO","Wet",2018,"SRS","AH13","Pond",13.17,0.064,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"832","JF30","J.flo2","JORFLO","Wet",2018,"SRS","CPB","Pond",32.89,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"833","JF31","J.flo1","JORFLO","Wet",2018,"SRS","CPB","Pond",17.15,0.167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"834","JF40","J.flo1","JORFLO","Wet",2018,"SRS","AHWG16","Marsh",17.1,0.181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"835","JF71","J.flo1","JORFLO","Dry",2019,"SRS","CPB","Pond",15.93,0.138,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","JF72","J.flo2","JORFLO","Dry",2019,"SRS","CPB","Pond",21.72,0.506,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","JF99","J.flo2","JORFLO","Dry",2019,"SRS","AHCFPB","Pond",25.23,0.583,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","LG259","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Pond",16.27,0.056,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"839","LG260","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Pond",18.35,0.099,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"840","LG261","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Pond",20.7,0.157,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"841","LG267","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",18.63,0.109,1,0,0,0,0,0,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"842","LG268","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",23.05,0.213,2,2,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843","LG269","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",23.95,0.257,1,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"844","LG270","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",26.18,0.347,1,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"845","LG271","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",27,0.324,1,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846","LG277","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",18.24,0.126,2,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"847","LG278","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",22.9,0.179,2,1,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"848","LG279","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",26.2,0.329,1,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","LG280","L.goo2","LUCGOO","Dry",2019,"TSL","AH03","Pond",21.88,0.206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"850","LG281","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",10.8,0.022,3,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"851","LG282","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",9.67,0.016,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","LG283","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",16.15,0.081,3,0,0,0,0,0,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"853","LG284","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",16.71,0.08,3,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","LG285","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",21.92,0.181,2,1,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","LG286","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",22.61,0.231,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","LG287","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",22.01,0.211,2,2,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857","LG289","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",7.56,0.002,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","LG290","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",9.13,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","LG291","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",12.81,0.033,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","LG292","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",9.79,0.015,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861","LG293","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",10.25,0.016,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","LG294","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",5.54,0.004,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","LG295","L.goo2","LUCGOO","Dry",2019,"TSL","AH09","Pond",21.77,0.215,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
"864","LG296","L.goo2","LUCGOO","Dry",2019,"TSL","AH09","Pond",26.33,0.395,2,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"865","LG297","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",8.7,0.013,3,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866","LG298","L.goo1","LUCGOO","Dry",2019,"TSL","AH03","Marsh",10.81,0.025,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","LG300","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",24.02,0.289,3,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","LG301","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",24.54,0.246,1,2,0,0,0,0,7,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"869","LG302","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",23.95,0.242,1,3,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","LG303","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",20.4,0.155,1,1,0,0,0,0,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"871","LG304","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",16.46,0.087,1,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","LG305","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",13.46,0.041,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"873","LG306","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",11.43,0.027,3,0,0,0,0,0,8,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"874","LG307","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",10.29,0.021,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"875","LG308","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",14.98,0.068,3,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"876","LG309","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",17.64,0.108,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"877","LG310","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",14.94,0.058,3,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","LG311","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",17.2,0.103,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"879","LG312","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",17.79,0.097,3,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880","LG313","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",16.66,0.093,3,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"881","LG314","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",10.03,0.014,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"882","LG315","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",6.84,0.001,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"883","LG316","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",10.61,0.014,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884","LG317","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",11.77,0.028,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"885","LG318","L.goo1","LUCGOO","Dry",2019,"TSL","AH02","Marsh",15.61,0.065,3,0,0,0,0,0,4,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886","LG319","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",17.97,0.096,3,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"887","LG320","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",22.58,0.211,2,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"888","LG321","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",23.6,0.228,1,1,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"889","LG322","L.goo2","LUCGOO","Dry",2019,"TSL","AH02","Marsh",25.19,0.236,1,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"890","LG329","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",19.71,0.163,1,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"891","LG330","L.goo2","LUCGOO","Dry",2019,"TSL","AH05","Marsh",23.92,0.279,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892","LG344","L.goo1","LUCGOO","Dry",2019,"SRS","AHWG16","Pond",15.25,0.052,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893","LG345","L.goo2","LUCGOO","Dry",2019,"SRS","AHWG16","Pond",18.3,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"894","LG346","L.goo1","LUCGOO","Dry",2019,"SRS","AHWG16","Pond",15.24,0.052,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895","LG347","L.goo2","LUCGOO","Dry",2019,"TSL","AHMDB","Marsh",19.74,0.129,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896","LG348","L.goo2","LUCGOO","Dry",2019,"TSL","AHMDB","Marsh",21.63,0.159,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897","LG349","L.goo2","LUCGOO","Dry",2019,"TSL","AHMDB","Marsh",17.65,0.088,3,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"898","LG350","L.goo2","LUCGOO","Dry",2019,"TSL","AHMDB","Marsh",21.7,0.182,2,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","LG360","L.goo2","LUCGOO","Dry",2019,"TSL","AHMDB","Pond",17.54,0.091,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"900","LG361","L.goo2","LUCGOO","Dry",2019,"TSL","AHMDB","Pond",18.96,0.112,2,0,0,0,0,0,2,4,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"901","LG362","L.goo1","LUCGOO","Dry",2019,"TSL","AHMDB","Pond",16.7,0.083,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"902","LG363","L.goo2","LUCGOO","Dry",2019,"TSL","AHMDB","Pond",23.37,0.241,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"903","LG364","L.goo1","LUCGOO","Dry",2019,"TSL","AHMDB","Pond",11.47,0.031,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
"904","LG365","L.goo1","LUCGOO","Dry",2019,"TSL","AHMDB","Pond",14.07,0.052,3,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"905","LG386","L.goo2","LUCGOO","Dry",2019,"TSL","AH03","Pond",24.15,0.227,2,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0
"906","LG387","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Marsh",21.92,0.205,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"907","LG389","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Marsh",17.96,0.092,2,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"908","LG391","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Marsh",17.96,0.108,2,0,0,0,0,0,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"909","LG392","L.goo1","LUCGOO","Wet",2018,"SRS","AH13","Marsh",11.22,0.019,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"910","LG396","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Marsh",21.22,0.166,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
"911","LG397","L.goo1","LUCGOO","Wet",2018,"SRS","AH13","Marsh",11.08,0.022,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"912","LG398","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Marsh",21.51,0.182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0
"913","LG399","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Marsh",21.3,0.175,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"914","LG400","L.goo1","LUCGOO","Wet",2018,"SRS","AH13","Marsh",17.07,0.09,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"915","LG401","L.goo1","LUCGOO","Wet",2018,"SRS","AH13","Marsh",15.19,0.065,3,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"916","LG402","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",26.24,0.34,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","LG403","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",24.02,0.256,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
"918","LG404","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",25.51,0.325,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","LG405","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",24.53,0.287,2,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","LG406","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",25.94,0.383,2,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","LG407","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",23.62,0.265,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"922","LG410","L.goo1","LUCGOO","Wet",2018,"SRS","AH13","Pond",11.51,0.023,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"923","LG411","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",19.47,0.141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"924","LG413","L.goo1","LUCGOO","Wet",2018,"SRS","AH13","Pond",11.19,0.036,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","LG418","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",24.54,0.269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","LG419","L.goo2","LUCGOO","Wet",2018,"SRS","AH13","Pond",24.8,0.259,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"927","LG434","L.goo1","LUCGOO","Wet",2018,"TSL","AH03","Pond",15.41,0.054,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"928","LG437","L.goo1","LUCGOO","Wet",2018,"TSL","AH03","Pond",17.08,0.083,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"929","LG439","L.goo1","LUCGOO","Wet",2018,"TSL","AH03","Marsh",14.03,0.046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"930","LG441","L.goo2","LUCGOO","Wet",2018,"TSL","AH03","Marsh",23.26,0.19,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0
"931","LG442","L.goo2","LUCGOO","Wet",2018,"TSL","AH03","Marsh",24.62,0.207,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"932","LG443","L.goo2","LUCGOO","Wet",2018,"TSL","AH03","Pond",18.3,0.085,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"933","LG444","L.goo1","LUCGOO","Wet",2018,"TSL","AH03","Marsh",17.34,0.083,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934","LG445","L.goo2","LUCGOO","Wet",2018,"TSL","AH03","Marsh",23.49,0.189,1,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"935","LG446","L.goo2","LUCGOO","Wet",2018,"TSL","AH03","Marsh",19.43,0.124,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
